Date,Timestamp,Open,High,Low,Close,Volume
25630501,06:15:00 AM,1675.135,1676.978,1674.515,1675.025,0.612039990504854
25630501,06:30:00 AM,1675.015,1677.068,1673.748,1675.048,0.565449993788206
25630501,06:45:00 AM,1675.048,1676.408,1673.415,1676.315,0.728380989825382
25630501,07:00:00 AM,1676.315,1677.988,1675.338,1676.185,2.91273496716531
25630501,07:15:00 AM,1676.265,1678.081,1673.828,1674.505,1.57673998170503
25630501,07:30:00 AM,1674.455,1674.745,1671.138,1673.755,1.88333997605514
25630501,07:45:00 AM,1673.888,1674.788,1670.868,1672.158,2.10722496826202
25630501,08:00:00 AM,1672.158,1673.786,1671.305,1672.958,2.52481496672408
25630501,08:15:00 AM,1672.958,1677.428,1672.068,1675.458,2.06957498242264
25630501,08:30:00 AM,1675.458,1677.235,1672.478,1674.195,1.78204498022387
25630501,08:45:00 AM,1674.018,1674.195,1671.035,1672.418,1.51412997779698
25630501,09:00:00 AM,1672.438,1675.025,1671.858,1674.908,1.46982997838495
25630501,09:15:00 AM,1674.915,1674.945,1672.388,1674.435,2.65741496049304
25630501,09:30:00 AM,1674.485,1674.765,1672.058,1673.398,1.83938497274357
25630501,09:45:00 AM,1673.588,1677.075,1672.635,1674.408,1.30900498438859
25630501,10:00:00 AM,1674.468,1675.358,1673.308,1674.198,1.83659498039196
25630501,10:15:00 AM,1674.348,1678.685,1674.038,1677.835,1.79822497378336
25630501,10:30:00 AM,1677.798,1680.765,1677.798,1678.925,1.68174497705331
25630501,10:45:00 AM,1678.965,1679.788,1677.038,1677.198,1.69168999182148
25630501,11:00:00 AM,1677.198,1681.798,1676.838,1681.468,1.72796599887079
25630501,11:15:00 AM,1681.238,1685.756,1680.978,1683.998,1.56504997683805
25630501,11:30:00 AM,1683.861,1684.178,1678.528,1679.448,0.533264996607613
25630501,11:45:00 AM,1679.298,1680.568,1677.095,1679.938,0.601054993574508
25630501,12:00:00 PM,1679.898,1680.425,1676.758,1677.038,0.767974992864765
25630501,12:15:00 PM,1677.823,1679.568,1675.508,1679.308,0.685094995482359
25630501,12:30:00 PM,1679.258,1682.218,1677.248,1677.905,1.94324497530033
25630501,12:45:00 PM,1677.915,1680.295,1676.438,1679.958,1.97775997937424
25630501,01:00:00 PM,1679.848,1680.298,1677.058,1678.445,1.50410999418818
25630501,01:15:00 PM,1678.638,1681.248,1677.098,1678.178,1.39062000525882
25630501,01:30:00 PM,1677.858,1685.898,1677.138,1682.888,1.35868998280785
25630501,01:45:00 PM,1682.918,1688.428,1682.798,1685.568,1.33164498605765
25630501,02:00:00 PM,1685.578,1685.748,1678.808,1680.528,1.04316998754075
25630501,02:15:00 PM,1680.608,1684.068,1677.668,1683.208,1.04965998296393
25630501,02:30:00 PM,1683.208,1687.418,1680.778,1686.718,1.37338497989549
25630501,02:45:00 PM,1686.718,1689.985,1684.018,1688.468,1.47365998150781
25630501,03:00:00 PM,1688.368,1694.268,1686.888,1691.666,1.11952498903156
25630501,03:15:00 PM,1691.408,1696.048,1690.218,1694.068,0.978124992012454
25630501,03:30:00 PM,1694.068,1697.938,1694.038,1697.158,1.13423998582584
25630501,03:45:00 PM,1697.208,1697.548,1694.828,1695.608,0.717794991403935
25630501,04:00:00 PM,1695.508,1699.835,1694.088,1698.365,1.01569998577179
25630501,04:15:00 PM,1698.355,1699.408,1694.398,1694.675,1.03906498706056
25630501,04:30:00 PM,1694.675,1695.108,1693.025,1693.568,0.747874989690899
25630501,04:45:00 PM,1693.528,1698.598,1693.188,1697.338,1.05689498699212
25630501,05:00:00 PM,1697.318,1697.678,1693.655,1693.655,0.937234985096438
25630501,05:15:00 PM,1693.655,1694.158,1692.298,1693.438,1.17676498214132
25630501,05:30:00 PM,1693.428,1697.158,1692.965,1697.118,0.739109992595331
25630501,05:45:00 PM,1697.158,1698.778,1695.928,1697.208,0.784444990589691
25630501,06:00:00 PM,1697.178,1699.658,1696.535,1698.768,0.677544991383911
25630501,06:15:00 PM,1698.768,1700.058,1697.708,1698.968,0.590694994898513
25630501,06:30:00 PM,1698.968,1701.678,1698.348,1700.058,0.631944992244826
25630501,06:45:00 PM,1700.038,1704.398,1698.615,1702.625,0.760098988714162
25630501,07:00:00 PM,1702.615,1705.068,1700.895,1704.608,0.854149987062556
25630501,07:15:00 PM,1704.608,1704.638,1698.528,1699.365,0.861031988592003
25630501,07:30:00 PM,1699.355,1703.335,1699.025,1703.028,0.940364985821361
25630501,07:45:00 PM,1703.028,1703.638,1698.428,1698.778,1.12918498701038
25630501,08:00:00 PM,1698.788,1699.908,1697.858,1699.618,0.360759994662658
25630501,08:15:00 PM,1699.618,1699.788,1698.128,1699.128,0.184359997154388
25630501,08:30:00 PM,1699.118,1699.718,1697.968,1699.718,0.236509996379027
25630501,08:45:00 PM,1699.718,1700.218,1697.955,1698.818,0.225819996368955
25630503,10:00:00 PM,1697.878,1701.288,1696.598,1699.088,0.366049994881905
25630503,10:15:00 PM,1699.198,1699.838,1697.685,1697.755,0.198689996934263
25630503,10:30:00 PM,1697.765,1698.418,1694.968,1695.528,0.298549995386566
25630503,10:45:00 PM,1695.528,1695.658,1691.328,1692.648,0.423879993948503
25630503,11:00:00 PM,1692.678,1695.175,1692.558,1695.085,0.286434996764001
25630503,11:15:00 PM,1694.925,1697.328,1694.895,1696.948,0.352339994562499
25630503,11:30:00 PM,1696.898,1697.128,1695.975,1696.565,0.251229996123584
25630503,11:45:00 PM,1696.575,1699.485,1696.205,1699.345,0.396639993879944
25630504,12:00:00 AM,1699.345,1699.545,1696.925,1697.348,0.405524993686413
25630504,12:15:00 AM,1697.363,1698.905,1696.408,1696.818,0.347799994633533
25630504,12:30:00 AM,1696.798,1697.928,1696.338,1697.078,0.312479995176545
25630504,12:45:00 AM,1697.078,1698.398,1695.145,1695.538,0.426199993333285
25630504,01:00:00 AM,1695.538,1697.868,1695.538,1696.458,0.424489995100885
25630504,01:15:00 AM,1696.448,1697.188,1695.598,1696.628,0.297709995415062
25630504,01:30:00 AM,1696.778,1698.745,1695.758,1698.335,0.41842999374785
25630504,01:45:00 AM,1698.335,1700.038,1697.895,1698.448,0.611079991096631
25630504,02:00:00 AM,1698.435,1699.125,1696.998,1697.798,0.418289993569488
25630504,02:15:00 AM,1697.798,1698.688,1696.908,1697.728,0.393899993941886
25630504,02:30:00 AM,1697.728,1697.998,1696.108,1696.935,0.362094996635278
25630504,02:45:00 AM,1696.935,1698.788,1695.585,1697.448,0.610029990988551
25630504,03:00:00 AM,1697.398,1699.358,1697.338,1697.655,0.381539994312334
25630504,03:15:00 AM,1697.645,1698.985,1697.275,1698.475,0.260859995993087
25630504,03:30:00 AM,1698.475,1699.138,1697.768,1698.408,0.243019996734802
25630504,03:45:00 AM,1698.448,1701.278,1697.868,1699.938,0.279419995698845
25630504,04:00:00 AM,1699.938,1700.278,1699.175,1699.195,0.205349996831501
25630504,04:15:00 AM,1699.255,1699.595,1697.068,1697.378,0.214449997038173
25630504,04:30:00 AM,1697.378,1698.268,1697.378,1697.888,0.151369997736765
25630504,04:45:00 AM,1697.888,1698.138,1697.378,1697.838,0.101362998510012
25630504,05:00:00 AM,1697.848,1699.478,1697.418,1698.238,0.305889997020131
25630504,05:15:00 AM,1698.208,1700.778,1698.148,1700.568,0.297179995424813
25630504,05:30:00 AM,1700.468,1700.668,1697.448,1697.778,0.343549994686327
25630504,05:45:00 AM,1697.725,1698.878,1696.338,1698.868,0.220684998035722
25630504,06:00:00 AM,1698.868,1700.661,1698.368,1700.228,0.534939992052387
25630504,06:15:00 AM,1700.338,1702.488,1698.368,1701.798,0.523322992441535
25630504,06:30:00 AM,1701.748,1706.168,1701.118,1704.055,0.66350499021064
25630504,06:45:00 AM,1704.055,1706.218,1703.848,1704.858,0.426084993334371
25630504,07:00:00 AM,1704.758,1705.188,1702.378,1704.725,0.676364989558351
25630504,07:15:00 AM,1704.695,1706.895,1704.055,1704.205,0.711204989049293
25630504,07:30:00 AM,1704.205,1705.555,1703.788,1704.658,0.732689988792117
25630504,07:45:00 AM,1704.708,1705.295,1703.188,1703.628,0.386504994145071
25630504,08:00:00 AM,1703.678,1704.748,1702.478,1703.415,0.517914992014994
25630504,08:15:00 AM,1703.405,1704.825,1702.578,1704.775,0.33558999482193
25630504,08:30:00 AM,1704.775,1706.755,1703.655,1705.058,0.59939999076596
25630504,08:45:00 AM,1705.128,1705.555,1704.008,1704.915,0.328109995469276
25630504,09:00:00 AM,1704.935,1707.295,1704.265,1706.355,0.343339994673443
25630504,09:15:00 AM,1706.248,1706.745,1705.138,1706.275,0.301639995996084
25630504,09:30:00 AM,1706.295,1706.678,1704.308,1704.568,0.682434989525063
25630504,09:45:00 AM,1704.568,1708.238,1703.608,1707.118,0.522189991992491
25630504,10:00:00 AM,1707.198,1708.928,1706.548,1707.418,0.441879993188195
25630504,10:15:00 AM,1707.398,1713.228,1706.188,1707.418,0.521914992386883
25630504,10:30:00 AM,1707.388,1709.828,1707.268,1708.618,0.392309993920207
25630504,10:45:00 AM,1708.598,1709.438,1703.728,1704.445,0.53409499279951
25630504,11:00:00 AM,1704.445,1705.285,1703.868,1704.218,0.472509992716368
25630504,11:15:00 AM,1704.198,1707.338,1703.698,1706.785,0.838509987108409
25630504,11:30:00 AM,1706.732,1707.345,1704.768,1706.058,0.554034991495428
25630504,11:45:00 AM,1706.058,1709.381,1706.058,1706.538,0.520459991937969
25630504,12:00:00 PM,1706.438,1709.468,1705.168,1708.398,0.524754991845839
25630504,12:15:00 PM,1708.398,1709.438,1700.228,1701.955,0.804549987420614
25630504,12:30:00 PM,1701.968,1702.168,1696.368,1699.625,1.18241998190206
25630504,12:45:00 PM,1699.625,1701.75,1697.688,1701.078,1.11959998265957
25630504,01:00:00 PM,1701.118,1704.018,1697.408,1703.888,1.03474998399179
25630504,01:15:00 PM,1703.788,1705.378,1701.998,1703.238,0.929704986243451
25630504,01:30:00 PM,1703.238,1708.868,1702.198,1706.311,1.32474998263933
25630504,01:45:00 PM,1706.325,1710.188,1704.008,1704.778,1.77787497577083
25630504,02:00:00 PM,1704.718,1708.518,1704.398,1706.748,1.21988498165592
25630504,02:15:00 PM,1706.318,1708.675,1705.418,1708.248,1.36281498141761
25630504,02:30:00 PM,1708.318,1709.788,1701.948,1703.468,1.24248998063558
25630504,02:45:00 PM,1703.428,1704.048,1699.968,1701.555,0.995449984977313
25630504,03:00:00 PM,1701.545,1704.465,1700.945,1704.075,1.50526997641282
25630504,03:15:00 PM,1704.095,1706.038,1703.818,1705.618,1.18450498158199
25630504,03:30:00 PM,1705.638,1705.958,1703.788,1705.388,1.03950498399354
25630504,03:45:00 PM,1705.368,1708.598,1704.628,1707.898,0.967674986226484
25630504,04:00:00 PM,1707.785,1707.908,1704.678,1704.768,0.63141499174526
25630504,04:15:00 PM,1704.828,1706.878,1704.318,1704.438,0.581589994726528
25630504,04:30:00 PM,1704.438,1705.928,1704.228,1705.888,0.648474989982788
25630504,04:45:00 PM,1705.918,1705.998,1704.318,1705.948,0.282084997088532
25630504,05:00:00 PM,1705.948,1706.518,1704.398,1705.058,0.519604994740803
25630504,05:15:00 PM,1704.718,1706.558,1703.218,1705.498,0.701809991995106
25630504,05:30:00 PM,1705.498,1707.256,1705.118,1705.518,0.590929990750737
25630504,05:45:00 PM,1705.518,1708.328,1705.458,1707.908,0.72108499717433
25630504,06:00:00 PM,1707.708,1708.338,1703.088,1703.448,0.66548499831697
25630504,06:15:00 PM,1703.188,1707.488,1701.685,1706.878,0.744689988445316
25630504,06:30:00 PM,1706.928,1707.338,1705.528,1706.408,0.853769987072155
25630504,06:45:00 PM,1706.408,1707.998,1705.548,1707.748,0.48103499377612
25630504,07:00:00 PM,1707.698,1707.938,1706.538,1706.718,0.328844995157851
25630504,07:15:00 PM,1706.798,1706.998,1703.928,1704.998,0.30544999603444
25630504,07:30:00 PM,1704.998,1705.365,1702.098,1704.058,0.558964991862013
25630504,07:45:00 PM,1703.945,1705.325,1702.998,1703.888,0.751724988265778
25630504,08:00:00 PM,1703.928,1704.018,1702.538,1703.158,0.0971349984538392
25630504,08:15:00 PM,1703.178,1703.898,1702.158,1703.685,0.141809997810924
25630504,08:30:00 PM,1703.815,1703.818,1702.465,1703.165,0.119439998321468
25630504,08:45:00 PM,1703.165,1703.338,1700.535,1701.758,0.165179998184612
25630504,10:00:00 PM,1700.968,1701.998,1699.378,1700.738,0.143524997969507
25630504,10:15:00 PM,1700.738,1701.728,1700.588,1701.508,0.0771999987773597
25630504,10:30:00 PM,1701.568,1701.568,1700.538,1701.135,0.0732599988696165
25630504,10:45:00 PM,1701.135,1701.735,1700.558,1701.568,0.0928699985670391
25630504,11:00:00 PM,1701.538,1703.295,1701.178,1703.135,0.090864998746838
25630504,11:15:00 PM,1703.025,1703.225,1702.475,1703.225,0.103329998404661
25630504,11:30:00 PM,1703.225,1703.735,1702.505,1703.205,0.125284998081042
25630504,11:45:00 PM,1703.205,1703.555,1702.895,1703.515,0.107129998345044
25630505,12:00:00 AM,1703.505,1703.565,1701.358,1701.658,0.19753999709792
25630505,12:15:00 AM,1701.638,1701.753,1699.738,1699.918,0.309694995172322
25630505,12:30:00 AM,1699.918,1700.448,1698.888,1699.298,0.233249996403174
25630505,12:45:00 AM,1699.298,1699.318,1698.308,1698.718,0.201709996879799
25630505,01:00:00 AM,1698.668,1699.028,1696.488,1697.965,0.405549993767636
25630505,01:15:00 AM,1697.965,1700.548,1697.845,1699.728,0.366269994730828
25630505,01:30:00 AM,1699.808,1699.808,1698.728,1699.425,0.194274996923923
25630505,01:45:00 AM,1699.425,1700.378,1699.295,1699.875,0.150639997678809
25630505,02:00:00 AM,1699.875,1699.905,1698.288,1698.825,0.288629996386589
25630505,02:15:00 AM,1698.775,1699.158,1698.355,1698.748,0.148869997654401
25630505,02:30:00 AM,1698.738,1699.278,1697.648,1697.648,0.18107999721542
25630505,02:45:00 AM,1697.648,1698.068,1697.135,1697.478,0.225294996824232
25630505,03:00:00 AM,1697.488,1699.068,1697.318,1698.378,0.255299996060785
25630505,03:15:00 AM,1698.388,1698.718,1697.868,1698.538,0.16760999741382
25630505,03:30:00 AM,1698.548,1698.658,1698.088,1698.228,0.132459997956175
25630505,03:45:00 AM,1698.228,1698.378,1697.468,1698.198,0.17130999735673
25630505,04:00:00 AM,1698.198,1698.793,1698.198,1698.465,0.146189997831243
25630505,04:15:00 AM,1698.458,1698.476,1697.918,1698.068,0.111704998431378
25630505,04:30:00 AM,1698.128,1699.02,1697.628,1698.838,0.253939996291592
25630505,04:45:00 AM,1698.92,1699.098,1698.258,1699.035,0.123579998093192
25630505,05:00:00 AM,1699.035,1701.058,1699.015,1700.868,0.249319996080885
25630505,05:15:00 AM,1700.858,1701.451,1700.778,1701.418,0.207629996846663
25630505,05:30:00 AM,1701.453,1701.475,1700.698,1700.758,0.194529997177597
25630505,05:45:00 AM,1700.758,1703.788,1700.698,1703.588,0.368459994417208
25630505,06:00:00 AM,1703.548,1703.928,1701.798,1703.158,0.615409990765329
25630505,06:15:00 AM,1703.138,1703.568,1702.288,1702.528,0.346604994614609
25630505,06:30:00 AM,1702.528,1702.848,1702.208,1702.358,0.19910499699472
25630505,06:45:00 AM,1702.358,1702.898,1700.018,1700.048,0.484879993040522
25630505,07:00:00 AM,1699.918,1699.998,1689.788,1694.108,1.39306497869984
25630505,07:15:00 AM,1694.308,1697.288,1693.465,1695.638,0.768559988166089
25630505,07:30:00 AM,1695.528,1695.801,1694.708,1695.155,0.358799994450237
25630505,07:45:00 AM,1695.208,1699.238,1694.708,1698.328,0.549449991416623
25630505,08:00:00 AM,1698.328,1708.018,1697.628,1702.468,0.85568998913368
25630505,08:15:00 AM,1702.478,1703.308,1699.528,1699.598,0.523169991836767
25630505,08:30:00 AM,1699.638,1700.935,1696.358,1696.808,0.654674994453671
25630505,08:45:00 AM,1696.838,1699.898,1696.528,1699.425,0.711764989784569
25630505,09:00:00 AM,1699.465,1700.008,1697.448,1699.375,0.699379989746376
25630505,09:15:00 AM,1699.385,1700.348,1697.268,1697.478,0.583920000965009
25630505,09:30:00 AM,1697.508,1697.755,1695.435,1696.915,0.654269990234752
25630505,09:45:00 AM,1696.935,1698.135,1696.315,1697.808,0.467289992971928
25630505,10:00:00 AM,1698.015,1699.588,1697.145,1698.325,0.590579991127015
25630505,10:15:00 AM,1698.323,1698.975,1696.705,1698.701,0.575329991683247
25630505,10:30:00 AM,1698.69,1700.555,1698.338,1698.698,0.718249988924072
25630505,10:45:00 AM,1698.658,1699.425,1697.225,1698.278,0.401539993792539
25630505,11:00:00 AM,1698.298,1699.248,1696.198,1698.678,0.479919992518262
25630505,11:15:00 AM,1698.588,1698.688,1697.128,1697.318,0.269359995843843
25630505,11:30:00 AM,1697.368,1698.988,1697.138,1698.018,0.3550249945838
25630505,11:45:00 AM,1697.968,1699.255,1695.015,1695.198,0.533164991924423
25630505,12:00:00 PM,1695.248,1698.898,1694.628,1698.528,0.724309989076573
25630505,12:15:00 PM,1698.478,1700.098,1696.385,1697.495,0.639784990191401
25630505,12:30:00 PM,1697.515,1699.388,1696.465,1698.235,0.967659985006321
25630505,12:45:00 PM,1698.255,1698.745,1695.085,1695.988,0.814234987570671
25630505,01:00:00 PM,1695.988,1698.758,1692.998,1698.408,1.51584997685859
25630505,01:15:00 PM,1698.458,1703.073,1696.568,1702.225,1.11464498261194
25630505,01:30:00 PM,1702.328,1705.248,1699.038,1702.648,1.4427099820241
25630505,01:45:00 PM,1702.525,1704.298,1697.038,1697.108,1.64055497473601
25630505,02:00:00 PM,1697.058,1699.208,1694.215,1696.348,1.39187997828412
25630505,02:15:00 PM,1696.518,1699.508,1696.268,1698.488,1.10167998257384
25630505,02:30:00 PM,1698.438,1699.868,1694.738,1695.878,1.41466997926182
25630505,02:45:00 PM,1695.878,1697.748,1695.278,1697.098,1.06437998319598
25630505,03:00:00 PM,1697.168,1700.268,1696.868,1698.588,1.22498498120694
25630505,03:15:00 PM,1698.568,1700.938,1698.088,1698.918,1.48584997886792
25630505,03:30:00 PM,1698.918,1700.418,1697.798,1700.358,1.0683299864977
25630505,03:45:00 PM,1700.358,1702.268,1699.978,1701.508,1.22945498496119
25630505,04:00:00 PM,1701.488,1702.028,1699.778,1701.425,0.831724990232033
25630505,04:15:00 PM,1701.425,1701.798,1697.878,1698.578,0.836089988260937
25630505,04:30:00 PM,1698.578,1700.433,1698.358,1699.948,0.672739993504365
25630505,04:45:00 PM,1699.943,1703.328,1699.798,1702.398,0.756029989759554
25630505,05:00:00 PM,1702.438,1703.348,1701.258,1702.408,0.518919992704468
25630505,05:15:00 PM,1702.248,1704.188,1701.298,1703.668,0.905869988127961
25630505,05:30:00 PM,1703.798,1704.648,1702.898,1704.308,0.324969997309381
25630505,05:45:00 PM,1704.308,1705.098,1703.648,1704.998,0.266319996975653
25630505,06:00:00 PM,1704.998,1707.048,1704.758,1706.088,0.845699990219146
25630505,06:15:00 PM,1706.028,1707.928,1705.758,1707.478,0.748714989647851
25630505,06:30:00 PM,1707.478,1709.618,1706.748,1706.748,0.712734989836463
25630505,06:45:00 PM,1706.748,1707.868,1704.408,1707.458,0.4639049966936
25630505,07:00:00 PM,1707.578,1707.975,1706.298,1707.298,0.336704999856011
25630505,07:15:00 PM,1707.298,1707.398,1705.558,1706.238,0.643724999237747
25630505,07:30:00 PM,1705.818,1708.908,1704.838,1708.498,0.544599993700103
25630505,07:45:00 PM,1708.498,1711.568,1708.408,1710.201,0.796169996312528
25630505,08:00:00 PM,1710.193,1710.193,1707.538,1707.778,0.182294997823192
25630505,08:15:00 PM,1707.778,1708.113,1706.998,1707.088,0.0774449989476125
25630505,08:30:00 PM,1707.088,1707.758,1706.408,1706.778,0.0653249986571609
25630505,08:45:00 PM,1706.768,1707.058,1704.568,1704.988,0.12902499808115
25630505,10:00:00 PM,1705.328,1705.848,1704.488,1705.088,0.151939999006572
25630505,10:15:00 PM,1705.088,1705.275,1704.198,1704.308,0.093239999958314
25630505,10:30:00 PM,1704.218,1704.418,1703.158,1703.218,0.121919999553938
25630505,10:45:00 PM,1703.138,1705.268,1703.028,1705.018,0.121620001162228
25630505,11:00:00 PM,1705.118,1705.628,1704.548,1704.548,0.100649999039888
25630505,11:15:00 PM,1704.598,1704.818,1703.478,1704.738,0.093069998853025
25630505,11:30:00 PM,1704.738,1704.818,1703.398,1703.495,0.104159998722025
25630505,11:45:00 PM,1703.495,1703.648,1702.708,1703.598,0.0690800000229501
25630506,12:00:00 AM,1703.688,1704.288,1701.898,1703.098,0.256539999529195
25630506,12:15:00 AM,1703.078,1703.368,1701.798,1702.858,0.211739996855613
25630506,12:30:00 AM,1703.018,1703.77,1701.558,1701.658,0.190029997072998
25630506,12:45:00 AM,1701.718,1701.888,1701,1701.568,0.151129997524549
25630506,01:00:00 AM,1701.608,1706.628,1701,1705.318,0.756494995104731
25630506,01:15:00 AM,1705.328,1707.538,1704.328,1704.688,0.497624998955871
25630506,01:30:00 AM,1704.688,1705.628,1703.978,1703.978,0.281429996233783
25630506,01:45:00 AM,1703.978,1705.547,1703.958,1704.248,0.210509996883047
25630506,02:00:00 AM,1704.548,1704.878,1702.058,1702.848,0.242799996405665
25630506,02:15:00 AM,1702.868,1703.948,1702.468,1703.638,0.169499997595267
25630506,02:30:00 AM,1703.608,1703.638,1702.508,1702.738,0.213209998728416
25630506,02:45:00 AM,1702.788,1703.138,1702.618,1702.698,0.174459997280792
25630506,03:00:00 AM,1702.618,1702.978,1701.298,1701.668,0.180589997195057
25630506,03:15:00 AM,1701.658,1701.878,1701,1701.328,0.132339998112002
25630506,03:30:00 AM,1701.238,1702.078,1701,1701.138,0.0923399985040305
25630506,03:45:00 AM,1701.168,1702.315,1701,1702.315,0.102334999406594
25630506,04:00:00 AM,1702.285,1702.628,1701.088,1701.338,0.143699997912336
25630506,04:15:00 AM,1701.338,1702.788,1701.338,1702.538,0.0893049985388643
25630506,04:30:00 AM,1702.538,1703.068,1702.218,1702.768,0.0898449985761545
25630506,04:45:00 AM,1702.758,1703.528,1702.538,1702.838,0.133129997942888
25630506,05:00:00 AM,1702.838,1703.215,1701.918,1702.208,0.124974998143443
25630506,05:15:00 AM,1702.088,1703.608,1701.918,1702.638,0.188954997072869
25630506,05:30:00 AM,1702.638,1702.638,1701.068,1701.648,0.265329996007495
25630506,05:45:00 AM,1701.718,1704.198,1701.718,1703.998,0.318319995123602
25630506,06:00:00 AM,1704.038,1705.555,1702.758,1704.835,0.819439988845261
25630506,06:15:00 AM,1704.835,1705.325,1702.825,1702.865,0.71672998930444
25630506,06:30:00 AM,1702.845,1703.715,1701.588,1702.248,0.713719989049423
25630506,06:45:00 AM,1702.278,1705.128,1701,1705.028,0.765199988338281
25630506,07:00:00 AM,1705.018,1705.768,1704.088,1704.785,0.742329988679558
25630506,07:15:00 AM,1704.785,1706.338,1704.368,1705.558,0.57041999125795
25630506,07:30:00 AM,1705.575,1707.295,1704.415,1706.168,0.593219990871148
25630506,07:45:00 AM,1706.168,1707.828,1706.078,1706.388,0.724864988733316
25630506,08:00:00 AM,1706.338,1708.071,1705.848,1707.038,0.639714990560606
25630506,08:15:00 AM,1707.038,1707.318,1700.508,1703.543,0.709004991833353
25630506,08:30:00 AM,1703.541,1705.258,1702.815,1704.008,0.814469988268684
25630506,08:45:00 AM,1704.008,1704.508,1702.248,1703.688,0.322060001599311
25630506,09:00:00 AM,1703.668,1703.758,1701.028,1702.015,0.57302499229263
25630506,09:15:00 AM,1701.985,1703.135,1701.535,1701.745,0.426359993638471
25630506,09:30:00 AM,1701.935,1702.145,1699.846,1701.486,0.770910989456752
25630506,09:45:00 AM,1701.496,1702.575,1700.775,1700.928,0.596229990995198
25630506,10:00:00 AM,1700.908,1701.718,1700.058,1701.058,0.400399994083273
25630506,10:15:00 AM,1701.018,1701.375,1699.175,1701.295,0.551404991550953
25630506,10:30:00 AM,1701.065,1701.595,1699.426,1700.718,0.563389992101293
25630506,10:45:00 AM,1700.658,1702.885,1700.428,1701.508,0.423714993732574
25630506,11:00:00 AM,1701.538,1702.108,1699.938,1700.658,0.307319995263242
25630506,11:15:00 AM,1700.668,1701.695,1699.648,1700.348,0.276269995847542
25630506,11:30:00 AM,1700.348,1702.228,1700.145,1701.428,0.526139991881792
25630506,11:45:00 AM,1701.398,1702.288,1700.468,1701.648,0.292229995335219
25630506,12:00:00 PM,1701.548,1703.545,1700.683,1703.185,0.619554990262259
25630506,12:15:00 PM,1703.838,1704.848,1698.258,1700.388,1.16291498550345
25630506,12:30:00 PM,1700.388,1700.388,1694.478,1695.695,1.47586997823964
25630506,12:45:00 PM,1695.685,1697.628,1694.845,1696.808,1.26403998045862
25630506,01:00:00 PM,1696.808,1696.908,1687.645,1689.275,1.75406997316895
25630506,01:15:00 PM,1689.275,1691.328,1685.578,1691.228,1.39077497900143
25630506,01:30:00 PM,1691.278,1697.442,1691.078,1697.158,1.43198497798585
25630506,01:45:00 PM,1697.178,1697.978,1694.598,1696.518,1.44426497723907
25630506,02:00:00 PM,1696.478,1696.478,1689.658,1689.908,0.748439989103645
25630506,02:15:00 PM,1689.748,1692.258,1688.868,1689.858,0.989194984169444
25630506,02:30:00 PM,1689.888,1690.448,1683.858,1687.478,1.50672997689253
25630506,02:45:00 PM,1687.418,1691.088,1687.388,1689.245,1.24281998092192
25630506,03:00:00 PM,1689.245,1689.678,1684.448,1686.588,1.12215998246393
25630506,03:15:00 PM,1686.648,1689.118,1685.488,1687.838,1.14647998227156
25630506,03:30:00 PM,1687.838,1690.188,1687.548,1688.245,1.48010497686482
25630506,03:45:00 PM,1688.205,1689.948,1686.348,1689.238,0.835024986765347
